canonical_smiles,name,log_vdss,ik14
CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,Terbinafine,1.2201080880400552,DOMXUEMWDBAQBQ
CC(O)CN1CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC1.[Gd+3],Gadoteridol,-0.6882461389442457,DPNNNPAKRZOSMO
FC(F)OC(F)C(F)(F)F,Desflurane,-0.2132485778544388,DPYMFVXJLLWWEU
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,Naltrexone,1.2852357284807492,DQCKKXVULJGBQN
CCC1(c2ccccc2)C(=O)NCNC1=O,Primidone,-0.18708664335714442,DQMZLTXERSFNPB
CN(CCO)CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,Xanthinol,-0.03151705144606486,DSFGXPJYDCSWTA
CC1(C)[C@H]2CC[C@]1(C)C(=O)C2,(S)-camphor,0.47712125471966244,DSSYKIVIOFKYAU
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,Osimertinib,1.1177446411869856,DUYJMQONPNNFPI
Cc1cc(F)ccc1-c1cc(N2C[C@H]3COCCN3C[C@H]2CO)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Elinzanetant,0.2916225271421499,DWRIJNIPBUFCQS
Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,Avapritinib,1.234083206033368,DWYRIWUZIJHQKQ
Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,Delafloxacin,-0.1638568026386696,DYDCPNMLZGFQTM
CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,Minocycline,0.21559980033935483,DYKFCLLONBREIL
CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,Enasidenib,-0.09846384107667808,DYLUUSLLRIQKOE
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,Repaglinide,-0.3537363461799842,FAEKWTJYAYMJKF
[Cl-].[Na+],Sodium chloride,-0.1938200260161128,FAPWRFPIFSIZLT
CCCN[C@H]1CCc2nc(N)sc2C1,Pramipexole,0.853871964321762,FASDKYOPVNHBLU
CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,Deflazacort,0.4645321274116419,FBHSPRKOSMHSIF
O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,Solifenacin,0.9330532103693868,FBOUYBDGKBSUES
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,Methotrexate,0.0,FBOZXECLQNJBKD
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,Mannitol,-0.3098039199714864,FBPFZTCFMRRESA
O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,Perospirone,1.3937005226996602,FBVFZWUMDDXLLG
O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,Rhein,-0.06694678963061322,FCDLCPWAQCPTKC
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,Olaparib,0.35355904694016577,FDLYAMZZIXQODN
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,Ondansetron,0.3590219426416679,FELGMEQIXOGIFQ
O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,Lesinurad,-0.5440680443502757,FGQFOYHRJSUHMR
COC[C@H]1C[C@@H](c2ncc(-c3ccc4c(c3)COc3cc5c(ccc6nc([C@@H]7CC[C@H](C)N7C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c65)cc3-4)[nH]2)N(C(=O)[C@H](NC(=O)OC)c2ccccc2)C1,Velpatasvir,0.17609125905568124,FHCUMDQMBHQXKK
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,Pizotifen,1.0755469613925308,FIADGNVRKBPQEU
C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,Artesunate,-0.009407468521831273,FIHJKUPKCHIPAT
C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1,Repotrectinib,0.7903857068006553,FIKPXCOQUIZNHB
C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Rolapitant,0.8176597916673173,FIVSJYGQAIEMOC
CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,Fluvastatin,-0.45593195564972444,FJLGEFLZQAZZCD
CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,Eliglustat,1.0765884354693454,FJZZPCZKBUKGGU
CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,Sulbactam,-0.632910435610299,FKENQMMABCRJMK
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,Daclatasvir,-0.1730001820785394,FKRSSPOQAMALKA
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Methazolamide,-0.48337020399666397,FLOSMHQXBMRNHR
C[C@@H]([C@H](O)c1ccccc1)N(C)C,DL-Methylephedrine,0.43933269383026263,FMCGSUUBYTWNDP
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,Triamterene,0.17318626841227405,FNYLWPVRPXGIIP
Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,Aminophylline,-0.3010299956639812,FQPFAHBPWDRTLU
CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@H]3CC[C@H](NS(=O)(=O)CC)CC3)CC2)C1)C(C)C,Revumenib,0.04699656267622358,FRVSRBKUQZKTOW
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Acemetacin,-0.22184874961635637,FSQKKOOTNAMONP
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,Praziquantel,2.0411105841532406,FSVJFNAIGNNGKK
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,Moricizine,0.6320232147054056,FUBVWMNBEHXPSU
OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,Umeclidinium,0.08940041122931092,FVTWTVQXNAJTQP
CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,Voxelotor,0.6838186602633979,FWCVZAQENIZVMY
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,Odanacatib,0.1549019599857432,FWIVDMJALNEADT
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,Defactinib,1.3480265583402047,FWLMVFUGMHIOAA
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(C(=O)O)CC1,Difelikefalin,-0.623423042943488,FWMNVWWHGCHHJJ
COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,Letermovir,-0.18708664335714442,FWYSMLBETOMXAG
COc1ccc(F)cc1C(=O)NCc1ccc(-c2nn([C@@H](C)C(F)(F)F)c(N)c2C(N)=O)cc1,Pirtobrutinib,-0.3292241963025778,FWZAWAUZXYCBKZ
O.O.O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Na+].[Na+].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[OH-],Iron sucrose,-0.9817751798938009,FWZTTZUKDVJDCM
CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,Revefenacin,0.493358453590348,FYDWDCIFZSGNBU
CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,Capecitabine,0.42441490420365946,GAGWJHPBXLXJQN
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,Vinorelbine,1.515211304327802,GBABOYUKABKIAF
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,Eszopiclone,0.108661651718972,GBBSUAFBMRNDJC
[Cl-].[Tl+],Thallous chloride,0.8129133566428556,GBECUEIQVRDUKB
CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,Pralsetinib,0.5128368069861969,GBLBJPZSROAGMF
COc1cc(CC2c3c(cc(OC)c(OC)c3OC)CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc3cc(OC)c(OC)c(OC)c3C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,Doxacurium,-0.5686362358410126,GBLRQXKSCRCLBZ
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,Etonogestrel,0.458098017406232,GCKFUYQCUCGESZ
CCCN1C[C@@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3C[C@H]21,Quinagolide,0.1549019599857432,GDFGTRDCCWFXTG
CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,Diazoxide,-0.6777807052660807,GDLBFKVLRPITMI
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,Nabilone,1.0969100130080565,GECBBEABIDMGGL
COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2,Valbenazine,0.11868978733129842,GEJDGVNQKABXKG
NC(=O)O[C@@H](Cn1ncnn1)c1ccccc1Cl,Cenobamate,-0.146128035678238,GFHAXPJGXSQLPT
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,Triamcinolone,0.292256071356476,GFNANZIMVAIWHM
O=C([O-])CN1CCN(CC(=O)[O-])CCN(CC(=O)O)CCN(CC(=O)[O-])CC1.[Gd+3],Gadoteric acid,-0.6757175447023074,GFSTXYOTEVLASN
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,Sufentanil,-0.6989700043360187,GGCSSNBKKAUURC
C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,Meclocycline,0.23768733030219327,GGQJXCQBBONZFX
CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,Latanoprost,-0.7958800173440752,GGXICVAJURFBLW
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,Famciclovir,0.03342375548694973,GGXKWVWZWMLJEH
N#Cc1cccc(-c2ccc3ncc(-c4cc(F)cc(F)c4)c(N4CCC(N)CC4)c3c2)c1O,Paltusotine,0.4973246408079494,GHILNKWBALQPDP
CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,Candesartan cilexetil,-0.8860566476931633,GHOSNRCGJFBJIB
OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,Salmeterol,0.4028752263475498,GIIZNNXWQWCKIB
CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,Benzatropine,1.3222192947339193,GIJXKZJWITVLHI
CCN(CC)C(=O)C1(c2ccccc2)CC1CN,Milnacipran,0.7933625260186301,GJJFMKBJSRMPLA
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,Bosentan,-0.5898255349109508,GJPICJJJRGTNOD
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,Fostamatinib,0.7569619513137056,GKDRMWXFWHEQQT
CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,Belumosudil,0.4197197829952796,GKHIVNAUVKXIIY
C[C@@H]1CN(C(=O)c2ccc(NC(=O)c3cc(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c(N)nn3)cc2)C[C@H](C)N1,Ensartinib,1.0122344564170116,GLYMPHUVMRFTFV
CCC1(c2ccccc2)NC(=O)N(C)C1=O,Mephenytoin,0.14612803567823798,GMHKMTDVRCWUDX
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,Calcitriol,-0.3098039199714864,GMRQFYUYWCNGIN
NC(=O)CN1CCCC1=O,Piracetam,-0.22184874961635637,GMZVRMREEHBGGF
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,Fluorescein,-0.3010299956639812,GNBHRKFJIUUOQI
O=C(CCC(C(=O)[O-])N1CCN(C(CCC(=O)NCC(O)CO)C(=O)[O-])Cc2cccc(n2)CN(C(CCC(=O)NCC(O)CO)C(=O)[O-])CC1)NCC(O)CO.[Gd+3],Gadopiclenol,-0.7311546877074201,GNRQMLROZPOLDG
COc1ccccc1OCC(O)COC(N)=O,Methocarbamol,-0.13757044389399103,GNXFOGHNGIVQEH
O=c1c(-c2ccccc2)coc2ccccc12,Isoflavone,0.6815642529962076,GOMNOOKGLZYEJT
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,Lenalidomide,0.034571165617796655,GOTYRUGSSMKFNF
CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,Pholcodine,0.578147833922551,GPFAJKDEDBRFOS
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,Vemurafenib,0.1802078252505134,GPXBXXGIAQBQNI
Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,Maraviroc,0.4427036899159692,GSNHKUDZZFZSJB
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,Remoxipride,-0.19869431379118732,GUJRSXAPGDDABA
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,Pancuronium,-0.5841922723644567,GVEAYVLWDAFXET
CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,Diamorphine,0.5440680443502757,GVGLGOZIDCSQPN
Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,Vitamin E,-0.38721614328026455,GVJHHUAWPYXKBD
Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,Lasofoxifene,1.2852357284807492,GXESHMAMLJKROZ
NC[C@H]1CC[C@H](C(=O)O)CC1,Tranexamic acid,-0.744727494896694,GYDJEQRTZSCIOI
Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCC[C@@H](O)c3cc(Cl)ccc32)c(C)c1,Tolvaptan,0.47712125471966244,GYHCTFXIZSNGJT
CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,Gilteritinib,1.1931245983544616,GYQYAJJFPNQOOW
Cc1cc(OP(=O)([O-])[O-])c2ccccc2c1OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+],Kappadione,-0.3560822570957457,GZBACHSOZNEZOG
O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,D-glucose,-0.8197921747494866,GZCGUPFRVQAUEE
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,Diosmin,-0.05200643983767665,GZSOSUNBTXMUFQ
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,Raloxifene,3.370698092575577,GZUITABIAKMVPG
C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4cc(C#N)cn4)CC[C@@H]32)C1,Zuranolone,0.853871964321762,HARRKNSQXBRBGZ
CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,Entrectinib,0.8960535588375282,HAYYBYPASCDWEQ
COCCNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-].[Gd+3],Gadoversetamide,-0.790484985457369,HBEAOBRDTOXWRZ
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,Zidovudine,0.2041199826559248,HBOMLICNUCNMMY
CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,Pemigatinib,0.5259698222574795,HCDMJFOHIXMBOV
CC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H]1CSSC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@@H](C)NC1=O,Setmelanotide,-0.1575690787996225,HDHDTKMUACZDAA
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,Zotepine,2.037426497940624,HDOZVRUNCMBHFH
CC(C)Cc1ccc(C(C)C(=O)O)cc1,Ibuprofen,-1.0,HEFNNWSXXWATRW
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,Gemfibrozil,-0.09691001300805639,HEMJJKBWTPKOJG
C[C@@H](N)COc1ccc(-c2cnc3cc/c(=N/[C@H](C)c4cccc(F)c4)[nH]n23)cc1,Taletrectinib,2.147013447772693,HEVHTYMYEMEBPX
Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N\O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,Ceftobiprole medocaril,-0.5898255349109508,HFTSMHTWUFCYMJ
CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,Edoxaban,0.1842857376709528,HGVDHZBSSITLCT
CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,Iloprost,-0.12493873660829995,HIFJCPQKFCZDDL
CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,Apalutamide,0.5958110420509609,HJBWBFZLDZWPHF
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,Tinidazole,-0.146128035678238,HJLSLZFTEKNLFI
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,Rifamycin,0.16264973798648308,HJYYPODYNSCCOU
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,Eravacycline,0.6614069923906152,HLFSMUUOKPBTSM
COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1S(N)(=O)=O,Gefapixant,0.28135807341754754,HLWURFKMDLAKOD
CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,Rucaparib,1.516629796003336,HMABYWSNWIZPAG
NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,Azosemide,-0.5816987086802545,HMEDEBAJARCKCT
CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,Lumateperone,0.6127838567197355,HOIIHACBCFLJET
O=P1(NCCCl)OCCCN1CCCl,Ifosfamide,-0.1938200260161128,HOMGKSMUEGBAAB
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,Testosterone cypionate,0.0,HPFVBGJFAYZEBE
CC[C@@H](C(N)=O)N1CCCC1=O,Levetiracetam,-0.22184874961635637,HPHUVLMMVZITSG
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,Letrozole,0.27184160653649897,HPJKCIUCZWXJDR
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,Mycophenolic acid,-0.1127042801912883,HPNSFSBZBAHARI
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Na+].[Na+].[Na+],Sodium citrate,-0.2540334329877576,HRXKRNGNAMMEHJ
COc1ccccc1OCC(O)CO,Guaifenesin,0.21935994921266166,HSRJKNPTNIJEKV
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,Diltiazem,0.639201799332529,HSUGRBWQSSZJOP
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,Amlodipine,1.3222192947339193,HTIQEAQVCYTUBX
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,Zaleplon,0.14612803567823798,HUNXMJYCHXQEGX
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,Cefepime,-0.5228787452803376,HVFLCNVBZFFHBT
Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,Talazoparib,0.7781512503836436,HWGQMRYQVZSGDQ
C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1,Pacritinib,0.5147374423256311,HWXVIOGONBBTBY
NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,Darifenacin,0.36708956438970103,HXGBXQDTNZMWGS
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,Pioglitazone,-0.2006594505464183,HYAFETHFCAUJAY
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,Omacetaxine mepesuccinate,0.30412107264112304,HYFHYPWGAURHIV
CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O,Bempedoic acid,-0.5898255349109508,HYHMLYSLQUKXKP
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],Nifedipine,-0.15801519540988615,HYIMSNHJOBLJNT
CNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-].[Gd+3],Gadodiamide,-0.6989700043360187,HZHFFEYYPYZMNU
Cc1ccccc1-c1cc(N2CC[N+](C)(COP(=O)([O-])O)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Fosnetupitant,0.03571555226653449,HZIYEEMJNBKMJH
CCc1nc2c(C)nc(C)cc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,Grapiprant,-0.03715731879875755,HZVLFTCYCLXTGV
O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,Clavulanic acid,-0.765916793966632,HZZVJAQRINQKSD
OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,Miglitol,-0.744727494896694,IBAQFPQHRJAVAV
CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,Stiripentol,0.012837224705172217,IBLNKMRFIPWSOY
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,Alfentanil,-0.15490195998574322,IDBPHNDTYPBSNI
O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,Oteseconazole,0.7812423273607855,IDUYJRXRDSPPRC
CSc1nc2[nH]nc([N+](=O)[O-])c(=O)n2n1,Triazavirin,1.921686475483602,IDVQGNMSSHPZSJ
C#CCN(c1nc(-c2cc(C)c(OC)cc2Cl)c(C)s1)[C@@H](CC1CC1)c1ccc(C)c(F)c1,Crinecerfont,1.0853415547524432,IEAKXXNRGSLYTQ
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,Prazosin,-0.22184874961635637,IENZQIKPVFGBNW
Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,Butorphanol,1.1096267509648061,IFKLAQQSCNILHL
CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,Idelalisib,-0.48337020399666397,IFSDAJWBUCMOAH
O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,Risedronic acid,1.1398790864012365,IIDJRNMFWXDHID
CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,Tegaserod,0.7207497786592608,IKBKZGMPCYNSLU
